CODE,DATE,NAME.x,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjust,Date2,Date3,SECTOR,NAME.y
KUKZ,21-Sep-20,Kakuzi Plc,300,397,385,385,385,385,-,-,-,-,21-09-2020,2020-09-21,Agricultural,Kakuzi Plc
KUKZ,26-Mar-20,Kakuzi Plc,300,423.5,300,300,300,300,-,-,-,-,26-03-2020,2020-03-26,Agricultural,Kakuzi Plc
KUKZ,19-Mar-20,Kakuzi Plc,300,423.5,320,320,320,320,-,-,-,-,19-03-2020,2020-03-19,Agricultural,Kakuzi Plc
KUKZ,21-Jan-20,Kakuzi Plc,300,423.5,310,310,310,310,-,-,-,-,21-01-2020,2020-01-21,Agricultural,Kakuzi Plc
KUKZ,23-Oct-20,Kakuzi Plc,300,397,375,375,375,380,-5,1.32%,100,-,23-10-2020,2020-10-23,Agricultural,Kakuzi Plc
KUKZ,14-Dec-20,Kakuzi Plc,300,397,365,365,365,365,-,-,-,-,14-12-2020,2020-12-14,Agricultural,Kakuzi Plc
KUKZ,07-Dec-20,Kakuzi Plc,300,397,365,365,365,365,-,-,-,-,07-12-2020,2020-12-07,Agricultural,Kakuzi Plc
KUKZ,23-Dec-20,Kakuzi Plc,300,397,370,370,370,370,-,-,-,-,23-12-2020,2020-12-23,Agricultural,Kakuzi Plc
KUKZ,08-Jun-20,Kakuzi Plc,300,423.5,330,330,330,330,-,-,-,-,08-06-2020,2020-06-08,Agricultural,Kakuzi Plc
KUKZ,28-Jul-20,Kakuzi Plc,300,397,395.75,395.75,395.75,395.75,-,-,-,-,28-07-2020,2020-07-28,Agricultural,Kakuzi Plc
KUKZ,20-Jan-20,Kakuzi Plc,300,423.5,310,310,310,340.25,-30.25,8.89%,200,-,20-01-2020,2020-01-20,Agricultural,Kakuzi Plc
KUKZ,22-Oct-20,Kakuzi Plc,300,397,380,380,380,380,-,-,100,-,22-10-2020,2020-10-22,Agricultural,Kakuzi Plc
KUKZ,27-Mar-20,Kakuzi Plc,300,423.5,300,300,300,300,-,-,-,-,27-03-2020,2020-03-27,Agricultural,Kakuzi Plc
KUKZ,21-May-20,Kakuzi Plc,300,423.5,350,360,355,360,-5,1.39%,200,-,21-05-2020,2020-05-21,Agricultural,Kakuzi Plc
KUKZ,17-Feb-20,Kakuzi Plc,300,423.5,320,320,320,320,-,-,-,-,17-02-2020,2020-02-17,Agricultural,Kakuzi Plc
KUKZ,14-Jul-20,Kakuzi Plc,300,397,328,328,328,328,-,-,-,-,14-07-2020,2020-07-14,Agricultural,Kakuzi Plc
KUKZ,22-Dec-20,Kakuzi Plc,300,397,370,370,370,365,5,1.37%,100,-,22-12-2020,2020-12-22,Agricultural,Kakuzi Plc
KUKZ,07-May-20,Kakuzi Plc,300,423.5,341,341,341,341,-,-,-,-,07-05-2020,2020-05-07,Agricultural,Kakuzi Plc
KUKZ,08-Jan-20,Kakuzi Plc,300,423.5,340,340,340,340,-,-,-,-,08-01-2020,2020-01-08,Agricultural,Kakuzi Plc
KUKZ,31-Aug-20,Kakuzi Plc,300,397,391,391,391,391,-,-,-,-,31-08-2020,2020-08-31,Agricultural,Kakuzi Plc
KUKZ,21-Feb-20,Kakuzi Plc,300,423.5,320,320,320,320,-,-,-,-,21-02-2020,2020-02-21,Agricultural,Kakuzi Plc
KUKZ,15-Apr-20,Kakuzi Plc,300,423.5,301,301,301,301,-,-,-,-,15-04-2020,2020-04-15,Agricultural,Kakuzi Plc
KUKZ,06-May-20,Kakuzi Plc,300,423.5,341,341,341,341,-,-,-,-,06-05-2020,2020-05-06,Agricultural,Kakuzi Plc
KUKZ,22-Sep-20,Kakuzi Plc,300,397,385,385,385,385,-,-,-,-,22-09-2020,2020-09-22,Agricultural,Kakuzi Plc
KUKZ,28-Aug-20,Kakuzi Plc,300,397,391,391,391,391,-,-,-,-,28-08-2020,2020-08-28,Agricultural,Kakuzi Plc
KUKZ,23-Apr-20,Kakuzi Plc,300,423.5,310,310,310,310,-,-,-,-,23-04-2020,2020-04-23,Agricultural,Kakuzi Plc
KUKZ,07-Feb-20,Kakuzi Plc,300,423.5,320,320,320,320,-,-,-,-,07-02-2020,2020-02-07,Agricultural,Kakuzi Plc
KUKZ,03-Jun-20,Kakuzi Plc,300,423.5,321,321,321,321,-,-,-,-,03-06-2020,2020-06-03,Agricultural,Kakuzi Plc
KUKZ,06-Mar-20,Kakuzi Plc,300,423.5,319,319,319,319,-,-,-,-,06-03-2020,2020-03-06,Agricultural,Kakuzi Plc
KUKZ,24-Mar-20,Kakuzi Plc,300,423.5,300,300,300,320,-20,6.25%,"2,400",-,24-03-2020,2020-03-24,Agricultural,Kakuzi Plc
KUKZ,04-Aug-20,Kakuzi Plc,300,397,395.75,395.75,395.75,395.75,-,-,-,-,04-08-2020,2020-08-04,Agricultural,Kakuzi Plc
KUKZ,17-Mar-20,Kakuzi Plc,300,423.5,319.75,319.75,319.75,319.75,-,-,-,-,17-03-2020,2020-03-17,Agricultural,Kakuzi Plc
KUKZ,04-May-20,Kakuzi Plc,300,423.5,341,341,341,341,-,-,-,-,04-05-2020,2020-05-04,Agricultural,Kakuzi Plc
KUKZ,24-Aug-20,Kakuzi Plc,300,397,391,391,391,391,-,-,-,-,24-08-2020,2020-08-24,Agricultural,Kakuzi Plc
KUKZ,03-Mar-20,Kakuzi Plc,300,423.5,319,319,319,319,-,-,-,-,03-03-2020,2020-03-03,Agricultural,Kakuzi Plc
KUKZ,25-Jun-20,Kakuzi Plc,300,423.5,340,340,340,340,-,-,-,-,25-06-2020,2020-06-25,Agricultural,Kakuzi Plc
KUKZ,25-Feb-20,Kakuzi Plc,300,423.5,318,318,318,318,-,-,-,-,25-02-2020,2020-02-25,Agricultural,Kakuzi Plc
KUKZ,22-May-20,Kakuzi Plc,300,423.5,320,340,320.5,355,-34.5,9.72%,"4,900",-,22-05-2020,2020-05-22,Agricultural,Kakuzi Plc
KUKZ,18-Feb-20,Kakuzi Plc,300,423.5,320,320,320,320,-,-,-,-,18-02-2020,2020-02-18,Agricultural,Kakuzi Plc
KUKZ,28-Apr-20,Kakuzi Plc,300,423.5,310,310,310,310,-,-,-,-,28-04-2020,2020-04-28,Agricultural,Kakuzi Plc
KUKZ,10-Feb-20,Kakuzi Plc,300,423.5,320,320,320,320,-,-,100,-,10-02-2020,2020-02-10,Agricultural,Kakuzi Plc
KUKZ,10-Jul-20,Kakuzi Plc,300,397,325,325,325,325,-,-,-,-,10-07-2020,2020-07-10,Agricultural,Kakuzi Plc
KUKZ,01-Sep-20,Kakuzi Plc,300,397,391,391,391,391,-,-,-,-,01-09-2020,2020-09-01,Agricultural,Kakuzi Plc
KUKZ,03-Jul-20,Kakuzi Plc,300,397,325,325,325,325,-,-,-,-,03-07-2020,2020-07-03,Agricultural,Kakuzi Plc
KUKZ,18-Aug-20,Kakuzi Plc,300,397,385.25,385.25,385.25,385.25,-,-,-,-,18-08-2020,2020-08-18,Agricultural,Kakuzi Plc
KUKZ,30-Jun-20,Kakuzi Plc,300,423.5,325,325,325,325,-,-,-,-,30-06-2020,2020-06-30,Agricultural,Kakuzi Plc
KUKZ,09-Apr-20,Kakuzi Plc,300,423.5,301,301,301,301,-,-,-,-,09-04-2020,2020-04-09,Agricultural,Kakuzi Plc
KUKZ,16-Sep-20,Kakuzi Plc,300,397,391,391,391,391,-,-,-,-,16-09-2020,2020-09-16,Agricultural,Kakuzi Plc
KUKZ,03-Dec-20,Kakuzi Plc,300,397,365,365,365,365,-,-,100,-,03-12-2020,2020-12-03,Agricultural,Kakuzi Plc
KUKZ,13-May-20,Kakuzi Plc,300,423.5,341,341,341,341,-,-,-,-,13-05-2020,2020-05-13,Agricultural,Kakuzi Plc
KUKZ,03-Nov-20,Kakuzi Plc,300,397,370,370,370,370,-,-,-,-,03-11-2020,2020-11-03,Agricultural,Kakuzi Plc
KUKZ,21-Apr-20,Kakuzi Plc,300,423.5,301,301,301,301,-,-,-,-,21-04-2020,2020-04-21,Agricultural,Kakuzi Plc
KUKZ,21-Aug-20,Kakuzi Plc,300,397,391,391,391,385.25,5.75,1.49%,100,-,21-08-2020,2020-08-21,Agricultural,Kakuzi Plc
KUKZ,16-Nov-20,Kakuzi Plc,300,397,365,365,365,365,-,-,-,-,16-11-2020,2020-11-16,Agricultural,Kakuzi Plc
KUKZ,02-Jan-20,Kakuzi Plc,300,423.5,340,340,340,340,-,-,-,-,02-01-2020,2020-01-02,Agricultural,Kakuzi Plc
KUKZ,09-Nov-20,Kakuzi Plc,300,397,365,365,365,372.5,-7.5,2.01%,100,-,09-11-2020,2020-11-09,Agricultural,Kakuzi Plc
KUKZ,20-Mar-20,Kakuzi Plc,300,423.5,320,320,320,320,-,-,-,-,20-03-2020,2020-03-20,Agricultural,Kakuzi Plc
KUKZ,13-Mar-20,Kakuzi Plc,300,423.5,319.75,319.75,319.75,319.75,-,-,-,-,13-03-2020,2020-03-13,Agricultural,Kakuzi Plc
KUKZ,11-Nov-20,Kakuzi Plc,300,397,365,380,368.5,365,3.5,0.96%,2300,-,11-11-2020,2020-11-11,Agricultural,Kakuzi Plc
KUKZ,15-Jan-20,Kakuzi Plc,300,423.5,360,360,360,360,-,-,-,-,15-01-2020,2020-01-15,Agricultural,Kakuzi Plc
KUKZ,16-Oct-20,Kakuzi Plc,300,397,380,380,380,380,-,-,100,-,16-10-2020,2020-10-16,Agricultural,Kakuzi Plc
KUKZ,20-Nov-20,Kakuzi Plc,300,397,365,365,365,365,-,-,-,-,20-11-2020,2020-11-20,Agricultural,Kakuzi Plc
KUKZ,23-Jun-20,Kakuzi Plc,300,423.5,340,340,340,340,-,-,-,-,23-06-2020,2020-06-23,Agricultural,Kakuzi Plc
KUKZ,11-May-20,Kakuzi Plc,300,423.5,341,341,341,341,-,-,-,-,11-05-2020,2020-05-11,Agricultural,Kakuzi Plc
KUKZ,10-Mar-20,Kakuzi Plc,300,423.5,319,319,319,319,-,-,-,-,10-03-2020,2020-03-10,Agricultural,Kakuzi Plc
KUKZ,29-Jul-20,Kakuzi Plc,300,397,395.75,395.75,395.75,395.75,-,-,-,-,29-07-2020,2020-07-29,Agricultural,Kakuzi Plc
KUKZ,21-Dec-20,Kakuzi Plc,300,397,365,365,365,365,-,-,-,-,21-12-2020,2020-12-21,Agricultural,Kakuzi Plc
KUKZ,06-Jul-20,Kakuzi Plc,300,397,325,325,325,325,-,-,-,-,06-07-2020,2020-07-06,Agricultural,Kakuzi Plc
KUKZ,31-Dec-20,Kakuzi Plc,300,397,365,365,365,365,-,-,-,-,31-12-2020,2020-12-31,Agricultural,Kakuzi Plc
KUKZ,11-Sep-20,Kakuzi Plc,300,397,391,391,391,391,-,-,-,-,11-09-2020,2020-09-11,Agricultural,Kakuzi Plc
KUKZ,04-Sep-20,Kakuzi Plc,300,397,391,391,391,391,-,-,-,-,04-09-2020,2020-09-04,Agricultural,Kakuzi Plc
KUKZ,11-Jun-20,Kakuzi Plc,300,423.5,330,330,330,330,-,-,-,-,11-06-2020,2020-06-11,Agricultural,Kakuzi Plc
KUKZ,01-Apr-20,Kakuzi Plc,300,423.5,300,300,300,300,-,-,-,-,01-04-2020,2020-04-01,Agricultural,Kakuzi Plc
KUKZ,30-Apr-20,Kakuzi Plc,300,423.5,341,341,341,341,-,-,-,-,30-04-2020,2020-04-30,Agricultural,Kakuzi Plc
KUKZ,09-Dec-20,Kakuzi Plc,300,397,365,365,365,365,-,-,-,-,09-12-2020,2020-12-09,Agricultural,Kakuzi Plc
KUKZ,25-Nov-20,Kakuzi Plc,300,397,365,365,365,365,-,-,-,-,25-11-2020,2020-11-25,Agricultural,Kakuzi Plc
KUKZ,10-Jun-20,Kakuzi Plc,300,423.5,330,330,330,330,-,-,-,-,10-06-2020,2020-06-10,Agricultural,Kakuzi Plc
KUKZ,14-Oct-20,Kakuzi Plc,300,397,380,380,380,380,-,-,-,-,14-10-2020,2020-10-14,Agricultural,Kakuzi Plc
KUKZ,02-Nov-20,Kakuzi Plc,300,397,370,370,370,370,-,-,100,-,02-11-2020,2020-11-02,Agricultural,Kakuzi Plc
